State,District,JAN_normal,FEB_normal,MAR_normal,APR_normal,MAY_normal,JUN_normal,JUL_normal,AUG_normal,SEP_normal,OCT_normal,NOV_normal,DEC_normal,JAN_current,FEB_current,MAR_current,APR_current,MAY_current,JUN_current,JUL_current,AUG_current,SEP_current,OCT_current,NOV_current,DEC_current,Flood_Risk
DAMAN AND DUI,DIU,0.7,0.7,0.4,0.2,0.9,167.9,281.7,133.3,63.8,32.5,14.3,0.9,0.6412461656384993,0.5614302693561586,0.28882488808524603,0.253911035756984,0.8788901437484177,182.94132576638827,199.01839381893583,166.90088473815072,72.47703192835766,27.557553204173598,10.051921285271346,1.1549348493781497,Low
MAHARASHTRA,MUMBAI CITY,1.0,1.0,0.4,1.0,18.0,539.0,785.4,508.7,309.3,77.1,12.3,4.3,0.9831546209351987,0.9770948199740631,0.4080164023411606,1.1313747994327252,15.372417335303922,410.3116572806506,703.221993025425,563.1589177796284,390.2106382126218,61.821044483865606,11.398457402949532,5.126563468225157,Low
MAHARASHTRA,RAIGAD,0.2,0.2,0.1,1.8,20.3,656.8,1209.8,852.8,398.3,114.6,19.7,4.3,0.17622683509236953,0.14215561608362218,0.12396928642723584,2.117057950664462,25.68504787373968,694.4420523007071,1439.8568172926587,907.4863148878218,347.8673473455614,93.08498536702761,20.49483612010559,5.464611149220615,Medium
MAHARASHTRA,RATNAGIRI,0.1,0.0,0.1,3.5,31.7,829.9,1212.7,859.2,359.7,143.1,24.9,5.7,0.07236992209414132,0.0,0.11627068041941523,2.8416655866598197,23.707280411579685,1059.767654141759,1524.3630553629027,958.2764928389595,435.18357938207646,161.47785011306502,28.70668325039374,4.293710636410897,Medium
MAHARASHTRA,THANE,0.2,0.3,0.3,0.7,13.9,436.4,973.7,677.8,340.4,84.5,12.4,1.5,0.21181989829618675,0.3290981749297003,0.2273085231413612,0.7231803633223367,10.121737555923394,555.756984707359,948.5916429912464,671.3059301025366,404.25968634496945,67.73635263359324,10.930803646132686,1.6272443138562207,Medium
MAHARASHTRA,SINDHUDURG,0.3,0.1,0.4,4.3,58.9,909.5,1100.0,706.9,305.4,142.9,30.5,10.0,0.3324956582521125,0.09216174894865094,0.43166581637890467,3.4884224824727363,55.58088136789699,791.4342076765795,1337.340232090329,887.7869145960623,386.82026885109366,167.9723391653629,22.346017120533144,12.783314778694134,Medium
MAHARASHTRA,MUMBAI SUB,1.0,1.0,0.4,1.0,18.0,539.0,785.4,508.7,309.3,77.1,12.3,4.3,0.8788272412877779,0.8119645459351593,0.32634578864095765,0.8204836879724919,15.099212349189946,647.638530183359,820.6154479966427,571.4433139498805,321.8598879196787,72.22859462401634,11.331008360305725,3.8378034006489554,Medium
GOA,NORTH GOA,0.4,0.0,0.7,9.0,94.3,949.8,1182.6,730.2,292.3,165.7,35.1,11.3,0.28942542706978636,0.0,0.5843936191000352,6.372509624191035,113.15485831076354,995.4249532722039,1082.0002359500372,606.0182187436513,290.3327958185303,136.68393472631678,43.830917915160306,11.112356971341507,Low
GOA,SOUTH GOA,0.7,0.1,0.4,6.6,81.2,866.4,1033.6,637.4,269.5,145.7,34.9,9.1,0.5867376546230803,0.09019714881050005,0.4215295488031549,5.2498413217242135,80.11147418187831,722.278679190481,794.2578532895951,662.4720572352194,261.98450511775854,167.11533583803768,41.87544497929809,8.666622624491449,Low
MAHARASHTRA,AHMEDNAGAR,0.6,1.3,3.0,5.3,21.6,104.9,101.8,91.8,139.1,73.8,22.5,7.5,0.49114769615572873,1.6714989074904205,2.923569763486218,3.8790923871909015,22.220933500278274,115.81067482942026,72.50194194206095,79.87662591899371,172.46639368273011,93.36636734453067,17.554673175145453,9.497992348664011,Medium
MAHARASHTRA,DHULE,2.5,1.0,3.2,1.6,10.3,117.5,168.9,131.4,105.7,43.5,16.7,4.9,3.1549171059286634,0.7230385775888579,2.381944991477119,1.204733967620044,9.968404718463557,143.66557248696486,147.0937192965061,167.53566945898098,121.08426929864115,52.10552108289385,18.328860765549834,4.942518290157311,Medium
MAHARASHTRA,JALGAON,3.3,2.4,4.3,1.4,7.5,132.1,191.0,195.6,123.1,46.1,17.1,7.0,4.2116552618816305,2.033481949376343,4.903022538523384,1.232201162691437,7.803137083240897,97.29511053118485,230.988135636661,166.8750839553345,112.64386526377432,35.981775620580684,18.745072404063457,7.983654040540988,Low
MAHARASHTRA,KOLHAPUR,1.0,0.8,4.6,25.9,60.2,351.5,723.7,477.2,185.2,125.0,30.4,7.3,0.9137730536915577,0.8833945107056655,3.6759436545647506,24.25518005023855,67.66451747861352,379.51639580404276,735.8483496556512,489.7163407291582,134.76119215698904,119.40115845942037,33.26778755635074,5.456956036328646,Medium
MAHARASHTRA,NASHIK,1.2,0.5,1.0,4.7,15.1,154.9,315.0,259.0,183.3,68.0,22.3,4.6,1.0928780422767672,0.5755035489093523,0.806204085501012,5.596756766108678,19.62990368562658,133.17988254050758,239.3763252768622,287.46098150175544,218.66855070694774,66.15493999754703,25.341532179052095,4.447386767034337,Low
MAHARASHTRA,PUNE,0.6,0.1,1.6,7.6,27.4,156.9,312.9,225.1,166.1,87.1,24.3,6.0,0.48450879854815315,0.12542614288543016,1.9961776801748894,7.848473955648806,34.949866661667066,173.64772987845143,318.4104193014881,228.3843204195544,147.4127373200194,81.52767887080358,28.450666188477182,5.876093853300016,Medium
MAHARASHTRA,SANGLI,1.7,0.8,4.3,22.6,54.0,119.0,150.6,107.2,131.3,108.3,25.2,5.6,1.639064984434081,0.826455785670229,3.970352625897586,28.23456910175668,44.14806860281842,84.90881613657524,119.64180354306659,132.6591307703894,107.05254105319388,136.33046304646126,19.306812747091655,6.51341093867612,Low
MAHARASHTRA,SATARA,0.7,0.7,3.1,14.0,36.4,150.7,254.4,175.2,143.5,95.6,29.9,8.3,0.8755484699256827,0.8706739199159088,3.9809378767610673,10.84367645889698,25.78373234490399,138.6958250221292,253.06894015073132,183.99839610902592,177.99734085492028,72.00122744235314,37.3086835715023,6.986199738606704,Low
MAHARASHTRA,SOLAPUR,2.7,1.5,3.4,9.2,29.8,102.7,99.8,101.6,170.1,94.5,24.6,6.6,3.0264624950343855,1.4009659473147855,4.026594591387187,10.198346133793677,21.082903190745405,122.28472983856562,76.01824616939044,87.58660509230724,167.19340482377623,97.82035866550527,19.931406628049782,5.130377008250616,Low
MAHARASHTRA,NANDURBAR,1.0,0.0,0.3,1.5,9.3,137.6,301.4,243.3,146.1,37.2,10.6,2.4,1.1259249047373574,0.0,0.3580585225898267,1.8136390590803682,9.58980188220891,112.32543915534522,287.70782265810055,244.25812675151252,153.9365884178345,43.37945471646143,11.928131625970973,2.5989189847629626,Low
MAHARASHTRA,AURANGABAD,2.5,1.6,3.1,2.8,17.1,130.4,156.3,157.9,149.6,59.2,25.0,10.7,3.246666085494685,1.9480355406990022,3.1320260844484817,2.1385152091280313,17.501943715543575,122.17067385766873,180.30164258917628,179.2769936098934,173.40355163900895,48.296018829980774,18.48870661424123,7.9850829215273,Medium
MAHARASHTRA,BEED,2.5,2.0,3.8,7.0,19.7,128.3,136.2,137.0,167.9,71.3,22.6,10.1,2.4218902360167123,1.8133660329110195,4.593370200625374,8.344215884032804,22.72871786348172,164.56741874775295,115.57452440895871,124.28891768731005,129.6179968314227,81.09042957349392,16.34658862414052,8.396812580022058,Low
MAHARASHTRA,NANDED,4.9,4.5,8.4,8.8,15.9,155.2,247.1,242.6,171.5,79.9,16.2,6.1,4.245609083684109,4.875846058992799,8.000021275077838,9.047778636668433,20.659416157950027,188.46995491476733,216.41283377149003,266.3049462596102,149.77317362697517,62.819926402844004,19.62161512613531,5.197042081170376,Low
MAHARASHTRA,OSMANABAD,3.4,2.6,3.9,7.5,26.3,132.1,154.2,154.2,182.9,85.3,22.3,4.6,3.6268021391729457,3.3625193430531515,4.221000724707161,6.832930213937103,19.14578253992043,134.35277833659856,149.74990150539358,145.57681394442153,149.62937163200004,83.60903664672838,23.663375560208447,4.085135159249194,Low
MAHARASHTRA,PARBHANI,5.8,2.9,7.9,7.5,14.4,154.6,215.3,219.9,167.4,74.4,16.9,10.0,6.502997885319916,2.357131122979019,8.206543057499863,6.74886015545564,14.39881756027858,147.9772691812782,241.23182466863173,257.5687688163555,195.46330957224293,93.64852803006637,12.226031904317244,8.795574336082337,Medium
MAHARASHTRA,LATUR,4.4,3.6,7.8,11.5,21.1,144.8,217.9,220.4,169.4,81.0,22.4,5.7,3.5220644504262615,4.244797611353068,8.759293822407853,13.197283962655579,23.295419503366745,129.7412428212332,203.87291288497218,181.3413688785904,186.94261038405043,97.36166893913563,26.62425894143159,5.415878091019662,Low
MAHARASHTRA,JALNA,3.2,2.0,4.5,2.7,17.5,139.3,165.0,159.9,142.2,61.2,24.1,8.1,3.9542005520974244,1.6419612833951147,5.404194306968606,2.3873174447272407,20.948798726828255,97.5133512866809,204.53914430409137,153.0461823393872,125.01814834672814,60.92422135949962,30.630721488038304,7.048377104360588,Low
MAHARASHTRA,HINGOLI,5.0,4.8,7.2,6.1,13.4,185.2,243.3,255.7,164.9,66.2,18.2,9.4,4.042127595562855,3.944764318820269,9.279849976220309,7.88070748786843,11.149783979145774,166.51904692788125,253.7721479227158,246.92417717390242,130.0901785092546,60.11570698758673,13.926631895808212,8.465794329365364,Low
MAHARASHTRA,AKOLA,8.6,5.3,8.8,4.4,9.7,142.9,226.3,204.3,128.8,52.8,16.7,6.8,10.867750015424537,5.651877868937502,6.787632699114206,3.96110946887077,7.732923967398735,157.50039767979038,216.40145955275673,206.38063068902488,140.01458986923046,56.470202573522194,20.152824737147935,5.785306522297084,Medium
MAHARASHTRA,AMRAVATI,10.1,6.3,7.8,3.7,6.4,137.2,254.2,243.8,151.4,53.0,15.2,8.3,12.58206558725701,6.9272905347812035,7.397065341977504,4.29694528891717,5.786180710409713,142.18985671787934,195.3966395983028,173.11535520923096,112.61261213369518,44.60241158710868,12.492579238505241,7.231946617221869,Low
MAHARASHTRA,BHANDARA,15.9,13.2,17.7,10.2,11.4,168.0,376.4,391.2,201.6,61.8,13.4,11.9,12.320874136864356,16.18967930333428,22.55975153328303,10.09059323618214,14.427516121599645,207.43928193317313,297.18093461091405,301.1557186041678,230.34614125842742,65.70052370924947,14.117747852247097,11.041914460398353,Low
MAHARASHTRA,BULDHANA,4.6,3.0,6.1,2.9,8.0,139.7,191.5,195.3,120.1,52.7,16.0,7.0,5.424434647468173,3.21837110666752,7.793527980569378,3.66720675635814,7.298474806034445,100.87114491807351,248.2749521864629,210.36547534936454,121.03531627948732,47.396129165649334,12.739499870975544,4.939655375889362,Medium
MAHARASHTRA,CHANDRAPUR,11.4,8.9,14.6,10.8,11.6,180.6,374.0,374.1,203.1,65.1,9.9,7.9,12.700551318250865,9.40132480613731,13.339140921705257,9.994675432948085,11.699348021375023,228.20848307800824,384.0585024915759,279.1921834429214,180.52305090031626,74.91772367304462,10.622485030933403,6.52559803322827,Low
MAHARASHTRA,NAGPUR,13.7,10.9,15.9,9.7,11.0,158.0,308.9,280.6,176.4,56.9,14.3,12.1,13.218049337453213,11.206321654400769,11.332442656833523,6.838085314668679,10.626181655076747,195.08798923759795,287.6134613469722,227.20750725831525,142.53024897595236,67.94382889645549,10.489572627095068,15.130722720611578,Low
MAHARASHTRA,YAVATMAL,8.6,4.6,11.0,7.7,11.9,173.6,267.1,262.8,151.5,61.9,13.2,8.9,10.863634243068809,4.219117855271591,12.29716232021923,7.024601677067257,12.132912900199472,144.49421556287052,266.27386193714045,214.38744886210048,121.67298607889323,71.39701857723259,9.493776839518281,10.214196582947082,Low
MAHARASHTRA,WARDHA,11.2,9.2,13.1,8.5,15.9,169.7,273.6,273.2,163.8,57.9,15.1,15.8,12.571759661404853,8.517529470918317,11.88399250735592,10.179261131986095,18.015474640865524,178.183810305325,285.4941937366887,203.78241762428877,152.88086616707392,68.73981169795951,10.743221169808173,18.466474135424924,Low
MAHARASHTRA,GADCHIROLI,9.6,7.6,14.0,12.2,17.0,209.2,454.0,441.4,198.4,68.8,11.2,6.4,10.906950505833258,7.4591304589546965,14.425644010059415,13.9854381723656,17.884711078301834,268.6106115023632,487.7661873956597,395.7037796280665,172.905060480017,85.12238072945259,7.964511540268705,7.784142191608464,Medium
MAHARASHTRA,WASHIM,9.0,5.7,7.5,4.9,8.3,173.0,245.4,250.4,156.8,61.0,11.5,7.4,8.915289017668137,7.270876275031586,8.31977311786464,3.8270201827530403,9.098502624340087,157.2558039995501,302.2271920365444,239.6133327931497,140.23235834268675,74.93802309143038,13.395053109631307,7.055621851371532,Medium
MAHARASHTRA,GONDIA,15.2,11.2,16.3,9.1,8.4,174.1,418.1,424.3,212.3,58.9,10.7,12.1,19.223018058050513,12.836208499587173,18.52900382033502,11.004675339766772,5.98577119547397,177.28145847604486,428.07655554278733,334.2798573426214,227.6413010475384,48.108656307257704,7.525979752529104,10.601460760972046,Low
CHATISGARH,BASTAR,8.2,8.6,16.2,36.7,38.6,203.8,350.9,373.9,225.6,81.4,12.4,6.3,9.464782824875803,9.728945913551454,20.744208548933482,36.330747701350596,37.79551820280837,171.83991054063816,276.55427720841266,396.74384198721765,267.29124857940053,63.178488106981256,11.382197770220767,5.590667722677211,Low
CHATISGARH,BILASPUR,17.4,17.2,17.9,15.0,18.1,171.1,357.9,336.3,202.5,54.8,9.4,11.4,21.60937002763775,18.919507188793308,18.502309021694717,16.737434590119083,14.50563471161625,200.5275319619073,295.5586184194211,304.2332171267791,231.49662813544464,44.42317567829281,8.25631303199404,8.844002826466719,Low
CHATISGARH,DURG,6.4,5.7,12.3,7.0,9.3,173.0,325.6,320.7,198.7,56.5,4.7,3.0,5.783039866809208,4.284386382830632,14.04659236745986,5.541798951091472,9.015627476676697,143.2543120971927,277.1055426449802,309.6742584957239,141.89513742655905,52.739362082366306,4.212714779066743,2.8876313435006065,Low
CHATISGARH,RAIGARH,11.0,12.8,11.6,11.4,18.3,179.8,373.2,356.9,233.6,49.5,6.6,5.2,12.926624539076323,11.892167445631024,12.443059417009986,13.191585002758252,20.280153775292618,147.26451021854183,314.3141613349603,407.27314767547233,293.1446676972132,34.666449262073044,5.772354432032587,5.0816551009694235,Medium
CHATISGARH,RAIPUR,6.5,8.5,12.3,9.2,16.5,170.3,352.9,327.1,196.7,52.6,7.4,4.6,6.733352254226045,7.566324214666199,12.458080555077903,11.459475463946065,20.95123919556524,155.77532827912816,331.1460027336353,328.53549989883606,255.32623791983912,55.19638293240592,9.00423062560106,5.133119115736091,Medium
CHATISGARH,SURGUJA,18.7,15.1,13.6,8.5,14.5,198.5,393.7,379.2,223.7,50.7,9.2,6.5,15.530811435348387,16.019389977273,15.11329343152584,7.457734791629042,10.839838291659214,200.36754173385327,497.39252642191576,392.56303305694496,277.43499987589087,59.733816557344326,11.442194502907164,6.501696736208736,Medium
CHATISGARH,RAJNANDGAON,9.0,9.2,12.6,7.8,15.5,169.3,351.6,341.1,214.6,60.9,8.4,9.3,9.58743827469279,6.584254821251034,14.698177874342663,9.076630901351155,16.32434498247711,218.51161264127413,367.1954040744099,299.6485013839425,155.6486586172483,67.90864553284264,7.2211032771440875,11.261952448496748,Low
CHATISGARH,DANTEWADA,2.6,0.8,4.5,14.7,21.9,180.5,407.9,381.0,208.7,93.2,10.8,1.3,2.237497219956854,0.790001614639556,3.3621530149056023,19.058523733771832,21.95905790090335,129.05986950141033,420.86957755412334,290.751118947627,221.07851236147505,90.27696702418889,10.323594841208429,0.9724400495826983,Low
CHATISGARH,KANKER (NORH,7.9,11.1,14.8,18.1,19.9,191.7,392.5,423.4,229.1,73.7,8.3,4.7,7.539953077953757,7.877069395411343,11.220736305584593,21.188730927258515,17.18979751568946,179.30636409847426,420.0988562281665,429.67833068516245,228.33140471860665,53.37214494136092,9.92730022726345,4.9507334950587225,Low
CHATISGARH,JANJGIR-CHAMP,13.1,12.1,14.2,7.0,11.3,167.6,394.1,417.2,223.0,44.1,5.2,6.9,14.931511091589039,9.531078590122846,12.773664801586369,7.298208126683577,8.827707200820655,141.47593330918602,414.1296338547955,292.0946624867215,258.5456233476817,36.55510552792757,4.950499074203957,7.511327472278115,Low
CHATISGARH,KORBA,17.2,15.4,15.8,12.4,12.2,183.2,409.8,434.7,215.8,47.1,14.2,7.7,18.362253273717624,14.382314805707052,13.859585389310498,15.571496169125806,8.725106660795364,207.89185637807944,517.7028829295447,482.1632003665421,276.83124539603017,49.653130811707136,12.611859442699501,9.569773722884406,Medium
CHATISGARH,JASHPUR,19.6,21.2,13.8,17.9,31.6,245.2,428.6,417.4,257.4,75.5,9.0,7.2,17.389355910958493,18.08626335581731,16.322530434388117,22.685447779023477,36.41812572230763,269.1881348808855,395.4841433399198,413.52890371071913,189.33853772565325,88.84094822627652,10.561506246711462,7.280907727029623,Low
CHATISGARH,DHAMTARI,3.9,9.0,11.4,11.3,17.2,157.9,357.8,326.6,208.3,57.8,4.2,3.2,4.549623068487432,8.261436950818213,8.590929227514941,13.963987242433568,14.65897119625144,202.89411101402624,337.06822144388263,352.9964272810266,159.726539791302,58.536010109136825,5.157549323408579,2.893157039586305,Medium
CHATISGARH,MAHASAMUND,3.7,7.8,12.2,5.6,10.4,171.8,332.4,339.9,199.9,49.8,5.3,2.5,4.605280145921258,6.451238711987234,11.091253551922334,6.587656060986683,10.96767137826245,150.11863017758702,255.49193332759873,359.6830378385392,149.41179450786484,53.85676460526758,3.982154668944036,3.23973622020974,Low
CHATISGARH,KORIYA,15.9,7.2,9.8,4.3,5.8,159.7,389.1,382.8,207.3,29.2,6.4,5.9,13.301178805569473,7.673448136937115,7.964319994878003,3.072231447414709,7.419853490498598,150.82981721443386,479.13877244617544,329.51304371529955,146.15315740737014,25.790546501633678,6.783685178350185,7.450117328096142,Low
CHATISGARH,KOWARDHA (KAB,12.6,13.9,14.0,7.6,16.7,141.9,281.2,286.1,173.7,58.9,11.1,11.6,14.097650369651037,14.051267692790852,11.599146683019644,8.666040964788467,12.320469252854677,168.16698986827626,221.11914251394236,218.9707179613977,143.99072354704703,67.17042588565944,12.90063823367263,10.166130766691495,Low
CHATISGARH,NARAYANPUR,6.9,8.7,14.7,22.7,24.5,189.3,399.9,425.7,212.5,84.7,10.9,4.0,8.925757526796481,11.290766729411907,13.278134755226224,25.933647137312427,18.430242831117674,243.90924641739394,380.9893275187348,334.1545417412826,161.73505431059922,71.6561153996764,8.876556624249451,2.9917954656842682,Low
CHATISGARH,BIJAPUR,6.2,4.2,11.9,18.9,12.4,195.9,458.2,486.1,228.9,92.8,9.4,3.3,5.982672123687518,4.323840158326588,15.055521604446769,23.406704995155298,9.235285775651551,241.36469336277997,447.84816523249066,618.4365531732155,216.15159599240337,95.12424767105128,10.005844604929218,2.805683042978804,Medium
ANDHRA PRADESH,EAST GODAVARI,6.0,10.1,11.3,22.8,75.3,131.9,206.4,188.4,177.2,199.0,69.8,7.8,5.463264796651635,13.074901871133513,8.55822121180756,27.14937120861304,64.0067442403347,121.9220851741754,190.9525297113342,152.08742788797417,220.2899057747471,202.8624320647428,60.673140177380155,6.474717228352614,Low
ANDHRA PRADESH,WEST GODAVARI,6.1,10.7,8.7,19.0,55.8,135.8,240.2,227.8,180.1,197.8,66.7,11.7,7.711746977791451,11.206448573939605,7.219651257900412,21.881441440814097,69.5683489029486,105.33646328316698,311.5053402238013,265.5361124466192,230.8346030467703,143.91146340246198,62.41620805361364,13.900324209169431,Medium
ANDHRA PRADESH,GUNTUR,5.5,7.7,7.7,15.0,58.4,90.2,147.3,155.4,150.1,143.9,75.8,14.5,5.622281360545566,9.596089895427687,8.672699629319137,16.11739506446773,67.18290617252396,109.55457993890643,142.15432360859097,196.44736275882494,173.9612046632684,176.08455019313112,91.83298330228781,18.510822845398447,Medium
ANDHRA PRADESH,KRISHNA,4.6,6.3,8.7,16.9,46.8,120.9,216.6,194.2,169.7,164.2,66.1,12.1,5.271500256135927,5.110925579618088,11.266867050968562,21.212403985704892,49.48666430526936,114.90911095527728,277.8884131874319,216.3426008165912,168.4397688751093,181.55283791210843,56.38538195947633,11.50915506253927,Medium
ANDHRA PRADESH,NELLORE,15.7,11.6,6.0,15.2,51.4,53.4,91.2,95.0,112.8,248.2,283.9,107.2,14.727137189055847,13.626253909790567,7.530156680179398,19.313226137930208,58.298058526817464,62.20492382805359,106.3252342249949,96.12790962122847,87.31356895865126,288.85093498860533,338.01804120700365,133.39184685524316,Medium
ANDHRA PRADESH,PRAKASAM,7.9,8.8,10.5,14.9,52.3,64.3,99.3,95.9,123.0,181.9,115.0,32.1,7.0320320336204505,6.290216726295169,9.67864852218998,14.744744022031728,45.243609754083614,79.7631363533283,114.49842930101693,112.14615386883632,109.06844213451534,143.5553766288679,95.20127979202552,32.87038127054337,Low
ANDHRA PRADESH,SRIKAKULAM,7.9,18.1,17.2,26.3,63.9,145.0,190.2,202.4,208.1,211.4,69.8,4.9,7.0495980343810665,20.10456901435296,17.08689008041031,33.92950398148182,72.85267986998994,151.42261109340694,169.06249148533746,151.04745674966716,148.9677770365972,246.06140037836255,87.32180750432993,4.04595414536563,Low
ANDHRA PRADESH,VISAKHAPATNAM,8.8,10.8,17.6,44.7,96.6,132.6,178.2,178.2,185.4,204.3,59.2,4.3,10.392070710562468,13.39792905344934,22.629957850875407,46.41400758350179,91.41593517975708,100.29131416796228,185.09342924772608,165.37204830582633,225.28886102510174,260.28452352457776,56.585171193617114,3.0400003975913874,Medium
ANDHRA PRADESH,VIZIANAGARAM,8.7,14.4,17.7,32.3,90.7,140.7,181.5,194.8,209.1,188.1,56.3,6.1,8.472581431748145,17.29958420123481,16.57543476771129,25.44348686939207,114.44849178626961,180.7256149268127,130.24432367690744,249.5304290674921,165.2030696430522,239.5634471288818,59.43945713812319,7.590368396449006,Medium
ANDHRA PRADESH,ADILABAD,7.5,7.0,11.4,11.9,18.2,178.4,317.4,291.7,171.4,83.0,14.8,7.3,8.685847169450494,7.681425862354915,11.825006266740584,11.319203602932882,14.628517662586582,172.64632436863724,325.78572615508926,373.16405468754357,221.3393644679725,84.61081480476359,18.700848254526875,6.795284783229151,Medium
ANDHRA PRADESH,HYDERABAD,5.9,7.4,14.6,20.4,33.8,110.7,176.8,190.5,165.5,95.6,23.7,6.4,7.649162689459648,7.7641549810548485,18.307951361012055,25.073457507541917,27.741555805259942,116.1513170730875,155.03414884637107,172.01635986364747,188.13052734842412,116.89290447212757,27.765149358520436,8.012486735482533,Medium
ANDHRA PRADESH,KARIMNAGAR,10.8,5.6,10.8,15.7,24.0,153.2,257.3,226.7,163.1,85.9,20.8,5.9,13.794411326982269,4.940426875722793,13.389806221332087,15.77192844380685,21.182139508083406,153.07742624704434,238.97105975759888,213.3381848652154,128.5952557576913,102.91866070062649,16.10600170395344,7.115812760905309,Low
ANDHRA PRADESH,KHAMMAM,4.5,7.1,10.6,23.8,52.6,150.3,282.8,256.4,170.9,106.9,24.5,4.5,5.468683584830312,8.908768326115494,12.425279353807392,20.46786936094111,44.52061278524509,117.37094224508706,293.8098433856703,190.44203931474047,173.892051426171,100.52051098385951,19.77684165581278,3.9799965444071885,Low
ANDHRA PRADESH,MAHABUBNAGAR,1.8,2.9,5.6,16.6,34.1,91.1,161.6,158.2,148.8,85.4,21.2,3.8,2.219138554291512,2.5842231331837135,4.8367168494109585,16.600070219255684,36.826776826034276,68.80245351759928,187.80410276286878,137.12004649179755,168.23904535405558,103.89099617371868,15.382755363941982,4.7299377615054645,Medium
ANDHRA PRADESH,MEDAK,6.5,4.9,9.5,18.8,28.0,138.2,229.4,211.1,165.2,86.6,19.3,4.8,7.298162940860717,4.203450010118353,7.501234006520029,13.74456271535882,28.17885487310071,145.70160591197958,277.52725453627244,230.74683163956936,206.77652021502792,97.74413957377232,24.79490127517819,3.600122767009638,Medium
ANDHRA PRADESH,NALGONDA,4.1,4.3,9.2,15.1,28.7,103.2,154.7,147.2,149.6,105.8,32.0,6.6,4.89132501497817,5.588681190448884,7.332848003870003,10.876753293888274,32.257249424613605,106.64981388996836,174.35763316936934,145.14492843089027,187.23553550638843,114.57766740440307,31.071271586082005,7.127962270755944,Medium
ANDHRA PRADESH,NIZAMABAD,7.9,4.4,8.8,12.3,24.5,161.3,289.4,296.5,172.9,91.3,17.1,5.5,7.421543988222088,5.23020255107175,9.911872015475842,12.404342502803187,17.93411342220814,198.03308476269575,357.6485404851011,212.00565714331398,128.30749540632812,108.02485703247648,12.631971233762048,3.8930876442804974,Low
ANDHRA PRADESH,WARANGAL,8.3,7.8,12.3,14.2,28.7,147.6,271.2,222.3,155.5,88.9,22.9,7.2,9.819137918656926,8.748526322108523,9.39155458748578,11.998329019009118,30.839675937200727,138.11452398348712,215.42464537202463,242.27770584387002,163.56392312470226,97.63944583614429,29.47951737109804,8.487711683253865,Low
ANDHRA PRADESH,RANGAREDDY,3.1,4.0,7.4,21.1,34.6,109.4,190.6,176.5,177.2,94.5,19.1,4.3,2.92148816159922,4.5221472025934055,8.828960337604927,17.853389453390076,31.26408388009786,131.21820179347424,170.65507390342603,131.56241794410647,181.8439661023924,81.4923956506864,14.49471286128769,3.2072635489570183,Low
ANDHRA PRADESH,ANANTAPUR,3.0,3.3,6.1,18.9,56.7,55.2,64.3,74.5,128.8,115.0,35.3,11.6,3.7166593834175736,3.4197801631312306,6.269523971968491,19.89238702652362,62.78580121822082,67.81922197967815,58.698282233590064,86.01353631916243,112.68859659375042,96.34907515227829,33.6204061490878,14.70708331820873,Low
ANDHRA PRADESH,CHITTOOR,7.7,7.6,10.1,25.6,67.2,66.8,100.1,110.2,140.0,167.2,137.3,58.4,7.019676047153616,7.777453663370603,8.207814642869609,22.32096648531354,57.650086527423,49.63843793630731,77.10420511405383,78.11525046797232,138.85051823051876,212.47414315546843,152.79026047017348,72.03423841195902,Low
ANDHRA PRADESH,KUDDAPAH,1.9,2.4,4.7,17.3,47.6,69.8,101.1,108.6,124.6,137.3,77.2,24.4,1.753005856393211,2.7010068774801876,4.210937663112596,12.343941203934829,57.66978884598322,54.46539732610105,81.68203887248211,91.26222757045464,104.52602081346936,142.63717153275357,99.96305041150967,26.596669166871962,Low
ANDHRA PRADESH,KURNOOL,1.2,1.9,5.7,18.3,51.7,80.5,115.8,124.3,139.6,105.6,28.4,6.6,1.1778972998939132,2.0079278560484184,5.186382950676097,21.910292903979364,53.785529132582575,81.72034636328287,99.83421947941956,99.77729870110421,143.9540597740286,133.13060461671495,21.346325707922496,5.011277886286983,Low
TAMIL NADU,VELLORE,8.1,6.8,9.2,22.3,75.0,65.9,107.3,129.0,163.9,163.2,127.2,58.3,5.8798820068023545,5.70592692394014,10.803636557766367,21.2342526103219,69.69874877434943,63.92531549083185,121.72818267544402,95.0106793217894,172.3801916864118,205.56337548704704,91.82599108140566,61.47364550052599,Low
TAMIL NADU,COIMBATORE,8.1,12.2,17.2,53.4,79.7,32.9,47.2,40.6,69.1,151.9,129.6,47.4,8.14550405727595,15.785494236866928,17.101119692105154,41.51838131194192,96.53160786910972,24.542274058235254,37.61555928947087,39.35419898677868,69.26471359356722,174.84510653987897,95.01410274299468,34.64440528500452,Low
TAMIL NADU,DHARMAPURI,8.0,10.2,15.9,41.7,102.8,53.6,77.9,99.3,162.6,180.5,103.3,46.3,7.112683430550803,8.27680205679855,13.110709190237849,45.63803756695992,107.33886961556972,52.249422038551,85.09028928687773,123.9123070809425,162.52687792374255,178.05543875952,80.72575358341831,52.70158242991731,Medium
TAMIL NADU,KANYAKUMARI,18.4,22.0,42.5,104.3,141.5,186.1,112.5,76.7,102.1,226.3,208.6,61.5,23.902904858596678,23.782157285954096,36.35685186244938,103.27305944944158,131.5390093747656,150.03899936070763,122.94725679508045,56.51161358169348,83.62468663700173,184.99883164509504,222.1842716005978,64.85632241747528,Low
